번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
4363,6,2017,정면,단어,KETI_SL_0000004363.MOV,247
5202,7,2017,정면,단어,KETI_SL_0000005202.MOV,247
6041,8,2017,정면,단어,KETI_SL_0000006041.MOV,247
6878,9,2017,정면,단어,KETI_SL_0000006878.MOV,247
7715,10,2017,정면,단어,KETI_SL_0000007715.MOV,247
174,1,2017,정면,단어,KETI_SL_0000000174.MOV,248
1008,2,2017,정면,단어,KETI_SL_0000001008.MTS,248
1758,3,2017,정면,단어,KETI_SL_0000001758.MOV,248
2688,4,2017,정면,단어,KETI_SL_0000002688.MOV,248
3521,5,2017,정면,단어,KETI_SL_0000003521.MOV,248
4362,6,2017,정면,단어,KETI_SL_0000004362.MOV,248
5201,7,2017,정면,단어,KETI_SL_0000005201.MOV,248
6040,8,2017,정면,단어,KETI_SL_0000006040.MOV,248
6877,9,2017,정면,단어,KETI_SL_0000006877.MOV,248
7714,10,2017,정면,단어,KETI_SL_0000007714.MOV,248
173,1,2017,정면,단어,KETI_SL_0000000173.MOV,249
1007,2,2017,정면,단어,KETI_SL_0000001007.MTS,249
1757,3,2017,정면,단어,KETI_SL_0000001757.MOV,249
2687,4,2017,정면,단어,KETI_SL_0000002687.MOV,249
3636,5,2017,정면,단어,KETI_SL_0000003636.MOV,249
4361,6,2017,정면,단어,KETI_SL_0000004361.MOV,249
5200,7,2017,정면,단어,KETI_SL_0000005200.MOV,249
6039,8,2017,정면,단어,KETI_SL_0000006039.MOV,249
6876,9,2017,정면,단어,KETI_SL_0000006876.MOV,249
7713,10,2017,정면,단어,KETI_SL_0000007713.MOV,249
172,1,2017,정면,단어,KETI_SL_0000000172.MOV,250
1006,2,2017,정면,단어,KETI_SL_0000001006.MTS,250
1756,3,2017,정면,단어,KETI_SL_0000001756.MOV,250
2686,4,2017,정면,단어,KETI_SL_0000002686.MOV,250
3520,5,2017,정면,단어,KETI_SL_0000003520.MOV,250
4360,6,2017,정면,단어,KETI_SL_0000004360.MOV,250
5199,7,2017,정면,단어,KETI_SL_0000005199.MOV,250
6038,8,2017,정면,단어,KETI_SL_0000006038.MOV,250
6875,9,2017,정면,단어,KETI_SL_0000006875.MOV,250
7712,10,2017,정면,단어,KETI_SL_0000007712.MOV,250
139,1,2017,정면,단어,KETI_SL_0000000139.MOV,251
1005,2,2017,정면,단어,KETI_SL_0000001005.MTS,251
1754,3,2017,정면,단어,KETI_SL_0000001754.MOV,251
2653,4,2017,정면,단어,KETI_SL_0000002653.MOV,251
3519,5,2017,정면,단어,KETI_SL_0000003519.MOV,251
4328,6,2017,정면,단어,KETI_SL_0000004328.MOV,251
5165,7,2017,정면,단어,KETI_SL_0000005165.MOV,251
6005,8,2017,정면,단어,KETI_SL_0000006005.MOV,251
6842,9,2017,정면,단어,KETI_SL_0000006842.MOV,251
7711,10,2017,정면,단어,KETI_SL_0000007711.MOV,251
171,1,2017,정면,단어,KETI_SL_0000000171.MOV,252
1004,2,2017,정면,단어,KETI_SL_0000001004.MTS,252
1753,3,2017,정면,단어,KETI_SL_0000001753.MOV,252
2685,4,2017,정면,단어,KETI_SL_0000002685.MOV,252
3518,5,2017,정면,단어,KETI_SL_0000003518.MOV,252
4359,6,2017,정면,단어,KETI_SL_0000004359.MOV,252
5198,7,2017,정면,단어,KETI_SL_0000005198.MOV,252
6037,8,2017,정면,단어,KETI_SL_0000006037.MOV,252
6874,9,2017,정면,단어,KETI_SL_0000006874.MOV,252
7710,10,2017,정면,단어,KETI_SL_0000007710.MOV,252
170,1,2017,정면,단어,KETI_SL_0000000170.MOV,253
1003,2,2017,정면,단어,KETI_SL_0000001003.MTS,253
1752,3,2017,정면,단어,KETI_SL_0000001752.MOV,253
2684,4,2017,정면,단어,KETI_SL_0000002684.MOV,253
3517,5,2017,정면,단어,KETI_SL_0000003517.MOV,253
4358,6,2017,정면,단어,KETI_SL_0000004358.MOV,253
5197,7,2017,정면,단어,KETI_SL_0000005197.MOV,253
6036,8,2017,정면,단어,KETI_SL_0000006036.MOV,253
6873,9,2017,정면,단어,KETI_SL_0000006873.MOV,253
7709,10,2017,정면,단어,KETI_SL_0000007709.MOV,253
169,1,2017,정면,단어,KETI_SL_0000000169.MOV,254
1002,2,2017,정면,단어,KETI_SL_0000001002.MTS,254
1751,3,2017,정면,단어,KETI_SL_0000001751.MOV,254
2683,4,2017,정면,단어,KETI_SL_0000002683.MOV,254
3516,5,2017,정면,단어,KETI_SL_0000003516.MOV,254
4357,6,2017,정면,단어,KETI_SL_0000004357.MOV,254
5196,7,2017,정면,단어,KETI_SL_0000005196.MOV,254
6035,8,2017,정면,단어,KETI_SL_0000006035.MOV,254
6872,9,2017,정면,단어,KETI_SL_0000006872.MOV,254
7708,10,2017,정면,단어,KETI_SL_0000007708.MOV,254
168,1,2017,정면,단어,KETI_SL_0000000168.MOV,255
1001,2,2017,정면,단어,KETI_SL_0000001001.MTS,255
1750,3,2017,정면,단어,KETI_SL_0000001750.MOV,255
2682,4,2017,정면,단어,KETI_SL_0000002682.MOV,255
3515,5,2017,정면,단어,KETI_SL_0000003515.MOV,255
4356,6,2017,정면,단어,KETI_SL_0000004356.MOV,255
5195,7,2017,정면,단어,KETI_SL_0000005195.MOV,255
6034,8,2017,정면,단어,KETI_SL_0000006034.MOV,255
6871,9,2017,정면,단어,KETI_SL_0000006871.MOV,255
7707,10,2017,정면,단어,KETI_SL_0000007707.MOV,255
167,1,2017,정면,단어,KETI_SL_0000000167.MOV,256
1000,2,2017,정면,단어,KETI_SL_0000001000.MTS,256
1749,3,2017,정면,단어,KETI_SL_0000001749.MOV,256
2681,4,2017,정면,단어,KETI_SL_0000002681.MOV,256
3514,5,2017,정면,단어,KETI_SL_0000003514.MOV,256
4355,6,2017,정면,단어,KETI_SL_0000004355.MOV,256
5194,7,2017,정면,단어,KETI_SL_0000005194.MOV,256
6033,8,2017,정면,단어,KETI_SL_0000006033.MOV,256
6870,9,2017,정면,단어,KETI_SL_0000006870.MOV,256
7706,10,2017,정면,단어,KETI_SL_0000007706.MOV,256
166,1,2017,정면,단어,KETI_SL_0000000166.MOV,257
999,2,2017,정면,단어,KETI_SL_0000000999.MTS,257
1748,3,2017,정면,단어,KETI_SL_0000001748.MOV,257
2680,4,2017,정면,단어,KETI_SL_0000002680.MOV,257
3513,5,2017,정면,단어,KETI_SL_0000003513.MOV,257
4354,6,2017,정면,단어,KETI_SL_0000004354.MOV,257
5193,7,2017,정면,단어,KETI_SL_0000005193.MOV,257
6032,8,2017,정면,단어,KETI_SL_0000006032.MOV,257
6869,9,2017,정면,단어,KETI_SL_0000006869.MOV,257
7705,10,2017,정면,단어,KETI_SL_0000007705.MOV,257
165,1,2017,정면,단어,KETI_SL_0000000165.MOV,258
998,2,2017,정면,단어,KETI_SL_0000000998.MTS,258
1747,3,2017,정면,단어,KETI_SL_0000001747.MOV,258
2679,4,2017,정면,단어,KETI_SL_0000002679.MOV,258
3512,5,2017,정면,단어,KETI_SL_0000003512.MOV,258
4353,6,2017,정면,단어,KETI_SL_0000004353.MOV,258
5192,7,2017,정면,단어,KETI_SL_0000005192.MOV,258
6031,8,2017,정면,단어,KETI_SL_0000006031.MOV,258
6868,9,2017,정면,단어,KETI_SL_0000006868.MOV,258
7704,10,2017,정면,단어,KETI_SL_0000007704.MOV,258
164,1,2017,정면,단어,KETI_SL_0000000164.MOV,259
997,2,2017,정면,단어,KETI_SL_0000000997.MTS,259
1746,3,2017,정면,단어,KETI_SL_0000001746.MOV,259
2678,4,2017,정면,단어,KETI_SL_0000002678.MOV,259
3511,5,2017,정면,단어,KETI_SL_0000003511.MOV,259
4352,6,2017,정면,단어,KETI_SL_0000004352.MOV,259
5191,7,2017,정면,단어,KETI_SL_0000005191.MOV,259
6030,8,2017,정면,단어,KETI_SL_0000006030.MOV,259
6867,9,2017,정면,단어,KETI_SL_0000006867.MOV,259
7703,10,2017,정면,단어,KETI_SL_0000007703.MOV,259
163,1,2017,정면,단어,KETI_SL_0000000163.MOV,260
996,2,2017,정면,단어,KETI_SL_0000000996.MTS,260
1745,3,2017,정면,단어,KETI_SL_0000001745.MOV,260
2677,4,2017,정면,단어,KETI_SL_0000002677.MOV,260
3510,5,2017,정면,단어,KETI_SL_0000003510.MOV,260
4351,6,2017,정면,단어,KETI_SL_0000004351.MOV,260
5190,7,2017,정면,단어,KETI_SL_0000005190.MOV,260
6029,8,2017,정면,단어,KETI_SL_0000006029.MOV,260
6866,9,2017,정면,단어,KETI_SL_0000006866.MOV,260
7702,10,2017,정면,단어,KETI_SL_0000007702.MOV,260
162,1,2017,정면,단어,KETI_SL_0000000162.MOV,261
995,2,2017,정면,단어,KETI_SL_0000000995.MTS,261
1743,3,2017,정면,단어,KETI_SL_0000001743.MOV,261
2676,4,2017,정면,단어,KETI_SL_0000002676.MOV,261
3509,5,2017,정면,단어,KETI_SL_0000003509.MOV,261
4350,6,2017,정면,단어,KETI_SL_0000004350.MOV,261
5189,7,2017,정면,단어,KETI_SL_0000005189.MOV,261
6028,8,2017,정면,단어,KETI_SL_0000006028.MOV,261
6865,9,2017,정면,단어,KETI_SL_0000006865.MOV,261
7701,10,2017,정면,단어,KETI_SL_0000007701.MOV,261
161,1,2017,정면,단어,KETI_SL_0000000161.MOV,262
994,2,2017,정면,단어,KETI_SL_0000000994.MTS,262
1742,3,2017,정면,단어,KETI_SL_0000001742.MOV,262
2675,4,2017,정면,단어,KETI_SL_0000002675.MOV,262
3508,5,2017,정면,단어,KETI_SL_0000003508.MOV,262
4349,6,2017,정면,단어,KETI_SL_0000004349.MOV,262
5188,7,2017,정면,단어,KETI_SL_0000005188.MOV,262
6027,8,2017,정면,단어,KETI_SL_0000006027.MOV,262
6864,9,2017,정면,단어,KETI_SL_0000006864.MOV,262
7700,10,2017,정면,단어,KETI_SL_0000007700.MOV,262
160,1,2017,정면,단어,KETI_SL_0000000160.MOV,263
993,2,2017,정면,단어,KETI_SL_0000000993.MTS,263
1741,3,2017,정면,단어,KETI_SL_0000001741.MOV,263
2674,4,2017,정면,단어,KETI_SL_0000002674.MOV,263
3507,5,2017,정면,단어,KETI_SL_0000003507.MOV,263
4348,6,2017,정면,단어,KETI_SL_0000004348.MOV,263
5187,7,2017,정면,단어,KETI_SL_0000005187.MOV,263
6026,8,2017,정면,단어,KETI_SL_0000006026.MOV,263
6863,9,2017,정면,단어,KETI_SL_0000006863.MOV,263
7699,10,2017,정면,단어,KETI_SL_0000007699.MOV,263
159,1,2017,정면,단어,KETI_SL_0000000159.MOV,264
992,2,2017,정면,단어,KETI_SL_0000000992.MTS,264
1740,3,2017,정면,단어,KETI_SL_0000001740.MOV,264
2673,4,2017,정면,단어,KETI_SL_0000002673.MOV,264
3506,5,2017,정면,단어,KETI_SL_0000003506.MOV,264
4347,6,2017,정면,단어,KETI_SL_0000004347.MOV,264
5186,7,2017,정면,단어,KETI_SL_0000005186.MOV,264
6025,8,2017,정면,단어,KETI_SL_0000006025.MOV,264
6862,9,2017,정면,단어,KETI_SL_0000006862.MOV,264
7698,10,2017,정면,단어,KETI_SL_0000007698.MOV,264
158,1,2017,정면,단어,KETI_SL_0000000158.MOV,265
991,2,2017,정면,단어,KETI_SL_0000000991.MTS,265
1739,3,2017,정면,단어,KETI_SL_0000001739.MOV,265
2672,4,2017,정면,단어,KETI_SL_0000002672.MOV,265
3505,5,2017,정면,단어,KETI_SL_0000003505.MOV,265
4346,6,2017,정면,단어,KETI_SL_0000004346.MOV,265
5185,7,2017,정면,단어,KETI_SL_0000005185.MOV,265
6024,8,2017,정면,단어,KETI_SL_0000006024.MOV,265
6861,9,2017,정면,단어,KETI_SL_0000006861.MOV,265
7697,10,2017,정면,단어,KETI_SL_0000007697.MOV,265
157,1,2017,정면,단어,KETI_SL_0000000157.MOV,266
990,2,2017,정면,단어,KETI_SL_0000000990.MTS,266
1738,3,2017,정면,단어,KETI_SL_0000001738.MOV,266
2671,4,2017,정면,단어,KETI_SL_0000002671.MOV,266
3504,5,2017,정면,단어,KETI_SL_0000003504.MOV,266
4345,6,2017,정면,단어,KETI_SL_0000004345.MOV,266
5184,7,2017,정면,단어,KETI_SL_0000005184.MOV,266
6023,8,2017,정면,단어,KETI_SL_0000006023.MOV,266
6860,9,2017,정면,단어,KETI_SL_0000006860.MOV,266
7696,10,2017,정면,단어,KETI_SL_0000007696.MOV,266
156,1,2017,정면,단어,KETI_SL_0000000156.MOV,267
989,2,2017,정면,단어,KETI_SL_0000000989.MTS,267
1737,3,2017,정면,단어,KETI_SL_0000001737.MOV,267
2670,4,2017,정면,단어,KETI_SL_0000002670.MOV,267
3503,5,2017,정면,단어,KETI_SL_0000003503.MOV,267
4344,6,2017,정면,단어,KETI_SL_0000004344.MOV,267
5182,7,2017,정면,단어,KETI_SL_0000005182.MOV,267
6022,8,2017,정면,단어,KETI_SL_0000006022.MOV,267
6859,9,2017,정면,단어,KETI_SL_0000006859.MOV,267
7695,10,2017,정면,단어,KETI_SL_0000007695.MOV,267
155,1,2017,정면,단어,KETI_SL_0000000155.MOV,268
988,2,2017,정면,단어,KETI_SL_0000000988.MTS,268
1736,3,2017,정면,단어,KETI_SL_0000001736.MOV,268
2669,4,2017,정면,단어,KETI_SL_0000002669.MOV,268
3502,5,2017,정면,단어,KETI_SL_0000003502.MOV,268
4343,6,2017,정면,단어,KETI_SL_0000004343.MOV,268
5181,7,2017,정면,단어,KETI_SL_0000005181.MOV,268
6021,8,2017,정면,단어,KETI_SL_0000006021.MOV,268
6858,9,2017,정면,단어,KETI_SL_0000006858.MOV,268
7694,10,2017,정면,단어,KETI_SL_0000007694.MOV,268
154,1,2017,정면,단어,KETI_SL_0000000154.MOV,269
987,2,2017,정면,단어,KETI_SL_0000000987.MTS,269
1735,3,2017,정면,단어,KETI_SL_0000001735.MOV,269
2668,4,2017,정면,단어,KETI_SL_0000002668.MOV,269
3501,5,2017,정면,단어,KETI_SL_0000003501.MOV,269
4342,6,2017,정면,단어,KETI_SL_0000004342.MOV,269
5180,7,2017,정면,단어,KETI_SL_0000005180.MOV,269
6020,8,2017,정면,단어,KETI_SL_0000006020.MOV,269
6857,9,2017,정면,단어,KETI_SL_0000006857.MOV,269
7693,10,2017,정면,단어,KETI_SL_0000007693.MOV,269
153,1,2017,정면,단어,KETI_SL_0000000153.MOV,270
986,2,2017,정면,단어,KETI_SL_0000000986.MTS,270
1734,3,2017,정면,단어,KETI_SL_0000001734.MOV,270
2667,4,2017,정면,단어,KETI_SL_0000002667.MOV,270
3500,5,2017,정면,단어,KETI_SL_0000003500.MOV,270
4341,6,2017,정면,단어,KETI_SL_0000004341.MOV,270
5179,7,2017,정면,단어,KETI_SL_0000005179.MOV,270
6019,8,2017,정면,단어,KETI_SL_0000006019.MOV,270
6856,9,2017,정면,단어,KETI_SL_0000006856.MOV,270
7692,10,2017,정면,단어,KETI_SL_0000007692.MOV,270
152,1,2017,정면,단어,KETI_SL_0000000152.MOV,271
985,2,2017,정면,단어,KETI_SL_0000000985.MTS,271
1732,3,2017,정면,단어,KETI_SL_0000001732.MOV,271
2666,4,2017,정면,단어,KETI_SL_0000002666.MOV,271
3499,5,2017,정면,단어,KETI_SL_0000003499.MOV,271
4340,6,2017,정면,단어,KETI_SL_0000004340.MOV,271
5178,7,2017,정면,단어,KETI_SL_0000005178.MOV,271
6018,8,2017,정면,단어,KETI_SL_0000006018.MOV,271
6855,9,2017,정면,단어,KETI_SL_0000006855.MOV,271
7691,10,2017,정면,단어,KETI_SL_0000007691.MOV,271
151,1,2017,정면,단어,KETI_SL_0000000151.MOV,272
984,2,2017,정면,단어,KETI_SL_0000000984.MTS,272
1731,3,2017,정면,단어,KETI_SL_0000001731.MOV,272
2665,4,2017,정면,단어,KETI_SL_0000002665.MOV,272
3498,5,2017,정면,단어,KETI_SL_0000003498.MOV,272
4339,6,2017,정면,단어,KETI_SL_0000004339.MOV,272
5177,7,2017,정면,단어,KETI_SL_0000005177.MOV,272
6017,8,2017,정면,단어,KETI_SL_0000006017.MOV,272
6854,9,2017,정면,단어,KETI_SL_0000006854.MOV,272
7690,10,2017,정면,단어,KETI_SL_0000007690.MOV,272
150,1,2017,정면,단어,KETI_SL_0000000150.MOV,273
983,2,2017,정면,단어,KETI_SL_0000000983.MTS,273
1730,3,2017,정면,단어,KETI_SL_0000001730.MOV,273
2664,4,2017,정면,단어,KETI_SL_0000002664.MOV,273
3497,5,2017,정면,단어,KETI_SL_0000003497.MOV,273
4338,6,2017,정면,단어,KETI_SL_0000004338.MOV,273
5176,7,2017,정면,단어,KETI_SL_0000005176.MOV,273
6016,8,2017,정면,단어,KETI_SL_0000006016.MOV,273
6853,9,2017,정면,단어,KETI_SL_0000006853.MOV,273
7689,10,2017,정면,단어,KETI_SL_0000007689.MOV,273
149,1,2017,정면,단어,KETI_SL_0000000149.MOV,274
982,2,2017,정면,단어,KETI_SL_0000000982.MTS,274
1729,3,2017,정면,단어,KETI_SL_0000001729.MOV,274
2663,4,2017,정면,단어,KETI_SL_0000002663.MOV,274
3496,5,2017,정면,단어,KETI_SL_0000003496.MOV,274
4337,6,2017,정면,단어,KETI_SL_0000004337.MOV,274
5175,7,2017,정면,단어,KETI_SL_0000005175.MOV,274
6015,8,2017,정면,단어,KETI_SL_0000006015.MOV,274
6852,9,2017,정면,단어,KETI_SL_0000006852.MOV,274
7688,10,2017,정면,단어,KETI_SL_0000007688.MOV,274
148,1,2017,정면,단어,KETI_SL_0000000148.MOV,275
981,2,2017,정면,단어,KETI_SL_0000000981.MTS,275
1728,3,2017,정면,단어,KETI_SL_0000001728.MOV,275
2662,4,2017,정면,단어,KETI_SL_0000002662.MOV,275
3495,5,2017,정면,단어,KETI_SL_0000003495.MOV,275
4336,6,2017,정면,단어,KETI_SL_0000004336.MOV,275
5174,7,2017,정면,단어,KETI_SL_0000005174.MOV,275
6014,8,2017,정면,단어,KETI_SL_0000006014.MOV,275
6851,9,2017,정면,단어,KETI_SL_0000006851.MOV,275
7687,10,2017,정면,단어,KETI_SL_0000007687.MOV,275
147,1,2017,정면,단어,KETI_SL_0000000147.MOV,276
980,2,2017,정면,단어,KETI_SL_0000000980.MTS,276
1727,3,2017,정면,단어,KETI_SL_0000001727.MOV,276
2661,4,2017,정면,단어,KETI_SL_0000002661.MOV,276
3494,5,2017,정면,단어,KETI_SL_0000003494.MOV,276
4335,6,2017,정면,단어,KETI_SL_0000004335.MOV,276
5173,7,2017,정면,단어,KETI_SL_0000005173.MOV,276
6013,8,2017,정면,단어,KETI_SL_0000006013.MOV,276
6850,9,2017,정면,단어,KETI_SL_0000006850.MOV,276
7686,10,2017,정면,단어,KETI_SL_0000007686.MOV,276
146,1,2017,정면,단어,KETI_SL_0000000146.MOV,277
979,2,2017,정면,단어,KETI_SL_0000000979.MTS,277
1726,3,2017,정면,단어,KETI_SL_0000001726.MOV,277
2660,4,2017,정면,단어,KETI_SL_0000002660.MOV,277
3493,5,2017,정면,단어,KETI_SL_0000003493.MOV,277
4334,6,2017,정면,단어,KETI_SL_0000004334.MOV,277
5172,7,2017,정면,단어,KETI_SL_0000005172.MOV,277
6012,8,2017,정면,단어,KETI_SL_0000006012.MOV,277
6849,9,2017,정면,단어,KETI_SL_0000006849.MOV,277
7685,10,2017,정면,단어,KETI_SL_0000007685.MOV,277
145,1,2017,정면,단어,KETI_SL_0000000145.MOV,278
978,2,2017,정면,단어,KETI_SL_0000000978.MTS,278
1725,3,2017,정면,단어,KETI_SL_0000001725.MOV,278
2659,4,2017,정면,단어,KETI_SL_0000002659.MOV,278
3492,5,2017,정면,단어,KETI_SL_0000003492.MOV,278
4333,6,2017,정면,단어,KETI_SL_0000004333.MOV,278
5171,7,2017,정면,단어,KETI_SL_0000005171.MOV,278
6011,8,2017,정면,단어,KETI_SL_0000006011.MOV,278
6848,9,2017,정면,단어,KETI_SL_0000006848.MOV,278
7684,10,2017,정면,단어,KETI_SL_0000007684.MOV,278
144,1,2017,정면,단어,KETI_SL_0000000144.MOV,279
977,2,2017,정면,단어,KETI_SL_0000000977.MTS,279
1724,3,2017,정면,단어,KETI_SL_0000001724.MOV,279
2658,4,2017,정면,단어,KETI_SL_0000002658.MOV,279
3491,5,2017,정면,단어,KETI_SL_0000003491.MOV,279
4332,6,2017,정면,단어,KETI_SL_0000004332.MOV,279
5169,7,2017,정면,단어,KETI_SL_0000005169.MOV,279
6010,8,2017,정면,단어,KETI_SL_0000006010.MOV,279
6847,9,2017,정면,단어,KETI_SL_0000006847.MOV,279
7683,10,2017,정면,단어,KETI_SL_0000007683.MOV,279
143,1,2017,정면,단어,KETI_SL_0000000143.MOV,280
976,2,2017,정면,단어,KETI_SL_0000000976.MTS,280
1723,3,2017,정면,단어,KETI_SL_0000001723.MOV,280
2657,4,2017,정면,단어,KETI_SL_0000002657.MOV,280
3490,5,2017,정면,단어,KETI_SL_0000003490.MOV,280
4331,6,2017,정면,단어,KETI_SL_0000004331.MOV,280
5168,7,2017,정면,단어,KETI_SL_0000005168.MOV,280
6009,8,2017,정면,단어,KETI_SL_0000006009.MOV,280
6846,9,2017,정면,단어,KETI_SL_0000006846.MOV,280
7682,10,2017,정면,단어,KETI_SL_0000007682.MOV,280
142,1,2017,정면,단어,KETI_SL_0000000142.MOV,281
975,2,2017,정면,단어,KETI_SL_0000000975.MTS,281
1721,3,2017,정면,단어,KETI_SL_0000001721.MOV,281
2656,4,2017,정면,단어,KETI_SL_0000002656.MOV,281
3489,5,2017,정면,단어,KETI_SL_0000003489.MOV,281
4330,6,2017,정면,단어,KETI_SL_0000004330.MOV,281
5167,7,2017,정면,단어,KETI_SL_0000005167.MOV,281
6008,8,2017,정면,단어,KETI_SL_0000006008.MOV,281
6845,9,2017,정면,단어,KETI_SL_0000006845.MOV,281
7681,10,2017,정면,단어,KETI_SL_0000007681.MOV,281
141,1,2017,정면,단어,KETI_SL_0000000141.MOV,282
974,2,2017,정면,단어,KETI_SL_0000000974.MTS,282
1720,3,2017,정면,단어,KETI_SL_0000001720.MOV,282
2655,4,2017,정면,단어,KETI_SL_0000002655.MOV,282
3488,5,2017,정면,단어,KETI_SL_0000003488.MOV,282
4329,6,2017,정면,단어,KETI_SL_0000004329.MOV,282
5166,7,2017,정면,단어,KETI_SL_0000005166.MOV,282
6007,8,2017,정면,단어,KETI_SL_0000006007.MOV,282
6844,9,2017,정면,단어,KETI_SL_0000006844.MOV,282
7680,10,2017,정면,단어,KETI_SL_0000007680.MOV,282
140,1,2017,정면,단어,KETI_SL_0000000140.MOV,283
973,2,2017,정면,단어,KETI_SL_0000000973.MTS,283
1719,3,2017,정면,단어,KETI_SL_0000001719.MOV,283
2654,4,2017,정면,단어,KETI_SL_0000002654.MOV,283
3762,5,2017,정면,단어,KETI_SL_0000003762.MTS,283
4609,6,2017,정면,단어,KETI_SL_0000004609.MOV,283
5170,7,2017,정면,단어,KETI_SL_0000005170.MOV,283
6006,8,2017,정면,단어,KETI_SL_0000006006.MOV,283
6843,9,2017,정면,단어,KETI_SL_0000006843.MOV,283
7679,10,2017,정면,단어,KETI_SL_0000007679.MOV,283
138,1,2017,정면,단어,KETI_SL_0000000138.MOV,284
972,2,2017,정면,단어,KETI_SL_0000000972.MTS,284
1718,3,2017,정면,단어,KETI_SL_0000001718.MOV,284
2652,4,2017,정면,단어,KETI_SL_0000002652.MOV,284
3487,5,2017,정면,단어,KETI_SL_0000003487.MOV,284
4327,6,2017,정면,단어,KETI_SL_0000004327.MOV,284
5164,7,2017,정면,단어,KETI_SL_0000005164.MOV,284
6004,8,2017,정면,단어,KETI_SL_0000006004.MOV,284
6841,9,2017,정면,단어,KETI_SL_0000006841.MOV,284
7678,10,2017,정면,단어,KETI_SL_0000007678.MOV,284
137,1,2017,정면,단어,KETI_SL_0000000137.MOV,285
971,2,2017,정면,단어,KETI_SL_0000000971.MTS,285
1717,3,2017,정면,단어,KETI_SL_0000001717.MOV,285
2651,4,2017,정면,단어,KETI_SL_0000002651.MOV,285
3486,5,2017,정면,단어,KETI_SL_0000003486.MOV,285
4326,6,2017,정면,단어,KETI_SL_0000004326.MOV,285
5163,7,2017,정면,단어,KETI_SL_0000005163.MOV,285
6003,8,2017,정면,단어,KETI_SL_0000006003.MOV,285
6840,9,2017,정면,단어,KETI_SL_0000006840.MOV,285
7677,10,2017,정면,단어,KETI_SL_0000007677.MOV,285
136,1,2017,정면,단어,KETI_SL_0000000136.MOV,286
970,2,2017,정면,단어,KETI_SL_0000000970.MTS,286
1716,3,2017,정면,단어,KETI_SL_0000001716.MOV,286
2650,4,2017,정면,단어,KETI_SL_0000002650.MOV,286
3485,5,2017,정면,단어,KETI_SL_0000003485.MOV,286
4325,6,2017,정면,단어,KETI_SL_0000004325.MOV,286
5162,7,2017,정면,단어,KETI_SL_0000005162.MOV,286
6002,8,2017,정면,단어,KETI_SL_0000006002.MOV,286
6839,9,2017,정면,단어,KETI_SL_0000006839.MOV,286
7676,10,2017,정면,단어,KETI_SL_0000007676.MOV,286
134,1,2017,정면,단어,KETI_SL_0000000134.MOV,287
969,2,2017,정면,단어,KETI_SL_0000000969.MTS,287
1715,3,2017,정면,단어,KETI_SL_0000001715.MOV,287
2648,4,2017,정면,단어,KETI_SL_0000002648.MOV,287
3484,5,2017,정면,단어,KETI_SL_0000003484.MOV,287
4323,6,2017,정면,단어,KETI_SL_0000004323.MOV,287
5161,7,2017,정면,단어,KETI_SL_0000005161.MOV,287
6000,8,2017,정면,단어,KETI_SL_0000006000.MOV,287
6838,9,2017,정면,단어,KETI_SL_0000006838.MOV,287
7675,10,2017,정면,단어,KETI_SL_0000007675.MOV,287
132,1,2017,정면,단어,KETI_SL_0000000132.MOV,288
968,2,2017,정면,단어,KETI_SL_0000000968.MTS,288
1714,3,2017,정면,단어,KETI_SL_0000001714.MOV,288
2646,4,2017,정면,단어,KETI_SL_0000002646.MOV,288
3483,5,2017,정면,단어,KETI_SL_0000003483.MOV,288
4321,6,2017,정면,단어,KETI_SL_0000004321.MOV,288
5159,7,2017,정면,단어,KETI_SL_0000005159.MOV,288
5998,8,2017,정면,단어,KETI_SL_0000005998.MOV,288
